Id;Produto;DescProduto;Cor;DescCor;Tamanhho;DescTamanho
205858.4372.2;205858;JAQUETA MASCULINA;4372;VERMELHO;2;2
205858.4372.3;205858;JAQUETA MASCULINA;4372;VERMELHO;3;3
205858.4372.4;205858;JAQUETA MASCULINA;4372;VERMELHO;4;4
205858.4372.5;205858;JAQUETA MASCULINA;4372;VERMELHO;5;6
205858.4372.6;205858;JAQUETA MASCULINA;4372;VERMELHO;6;8
205858.6042.1;205858;JAQUETA MASCULINA;6042;PETROLEO;1;1
205858.6042.2;205858;JAQUETA MASCULINA;6042;PETROLEO;2;2
205858.6042.3;205858;JAQUETA MASCULINA;6042;PETROLEO;3;3
205858.6042.4;205858;JAQUETA MASCULINA;6042;PETROLEO;4;4
205858.6042.5;205858;JAQUETA MASCULINA;6042;PETROLEO;5;6
205858.6042.6;205858;JAQUETA MASCULINA;6042;PETROLEO;6;8
205858.6101.1;205858;JAQUETA MASCULINA;6101;MARINHO 19-4025;1;1
205858.6101.2;205858;JAQUETA MASCULINA;6101;MARINHO 19-4025;2;2
205858.6101.3;205858;JAQUETA MASCULINA;6101;MARINHO 19-4025;3;3
205858.6101.4;205858;JAQUETA MASCULINA;6101;MARINHO 19-4025;4;4
205858.6101.5;205858;JAQUETA MASCULINA;6101;MARINHO 19-4025;5;6
205858.6101.6;205858;JAQUETA MASCULINA;6101;MARINHO 19-4025;6;8
205833.4591.1;205833;CASACO FEM.;4591;ROSA 14-2304 KYLY;1;1
205833.4591.2;205833;CASACO FEM.;4591;ROSA 14-2304 KYLY;2;2
205833.4591.3;205833;CASACO FEM.;4591;ROSA 14-2304 KYLY;3;3
205833.4591.4;205833;CASACO FEM.;4591;ROSA 14-2304 KYLY;4;4
205833.4591.5;205833;CASACO FEM.;4591;ROSA 14-2304 KYLY;5;6
205833.4591.6;205833;CASACO FEM.;4591;ROSA 14-2304 KYLY;6;8
205833.5110.1;205833;CASACO FEM.;5110;ROXO;1;1
205833.5110.2;205833;CASACO FEM.;5110;ROXO;2;2
205833.5110.3;205833;CASACO FEM.;5110;ROXO;3;3
205833.5110.4;205833;CASACO FEM.;5110;ROXO;4;4
205833.5110.5;205833;CASACO FEM.;5110;ROXO;5;6
205833.5110.6;205833;CASACO FEM.;5110;ROXO;6;8
205833.6101.1;205833;CASACO FEM.;6101;MARINHO 19-4025;1;1
205833.6101.2;205833;CASACO FEM.;6101;MARINHO 19-4025;2;2
205833.6101.3;205833;CASACO FEM.;6101;MARINHO 19-4025;3;3
205833.6101.4;205833;CASACO FEM.;6101;MARINHO 19-4025;4;4
205833.6101.5;205833;CASACO FEM.;6101;MARINHO 19-4025;5;6
205833.6101.6;205833;CASACO FEM.;6101;MARINHO 19-4025;6;8
205791.0001.1;205791;CASACO FEM.;1;BRANCO;1;P
205791.0001.2;205791;CASACO FEM.;1;BRANCO;2;M
205791.0001.3;205791;CASACO FEM.;1;BRANCO;3;G
205791.0001.4;205791;CASACO FEM.;1;BRANCO;4;GG
205791.0001.5;205791;CASACO FEM.;1;BRANCO;5;1
205791.0001.6;205791;CASACO FEM.;1;BRANCO;6;2
205791.0001.7;205791;CASACO FEM.;1;BRANCO;7;3
205791.0001.8;205791;CASACO FEM.;1;BRANCO;8;4
205791.0001.9;205791;CASACO FEM.;1;BRANCO;9;6
205791.0001.10;205791;CASACO FEM.;1;BRANCO;10;8
205791.4789.1;205791;CASACO FEM.;4789;ROSA ENVELHECIDO KYLY;1;P
205791.4789.2;205791;CASACO FEM.;4789;ROSA ENVELHECIDO KYLY;2;M
205791.4789.3;205791;CASACO FEM.;4789;ROSA ENVELHECIDO KYLY;3;G
205791.4789.4;205791;CASACO FEM.;4789;ROSA ENVELHECIDO KYLY;4;GG
205791.4789.5;205791;CASACO FEM.;4789;ROSA ENVELHECIDO KYLY;5;1
205791.4789.6;205791;CASACO FEM.;4789;ROSA ENVELHECIDO KYLY;6;2
205791.4789.7;205791;CASACO FEM.;4789;ROSA ENVELHECIDO KYLY;7;3
205791.4789.8;205791;CASACO FEM.;4789;ROSA ENVELHECIDO KYLY;8;4
205791.4789.9;205791;CASACO FEM.;4789;ROSA ENVELHECIDO KYLY;9;6
205791.4789.10;205791;CASACO FEM.;4789;ROSA ENVELHECIDO KYLY;10;8
205791.5425.1;205791;CASACO FEM.;5425;UVA 18-3410 KYLY;1;P
205791.5425.2;205791;CASACO FEM.;5425;UVA 18-3410 KYLY;2;M
205791.5425.3;205791;CASACO FEM.;5425;UVA 18-3410 KYLY;3;G
205791.5425.4;205791;CASACO FEM.;5425;UVA 18-3410 KYLY;4;GG
205791.5425.5;205791;CASACO FEM.;5425;UVA 18-3410 KYLY;5;1
205791.5425.6;205791;CASACO FEM.;5425;UVA 18-3410 KYLY;6;2
205791.5425.7;205791;CASACO FEM.;5425;UVA 18-3410 KYLY;7;3
205791.5425.8;205791;CASACO FEM.;5425;UVA 18-3410 KYLY;8;4
205791.5425.9;205791;CASACO FEM.;5425;UVA 18-3410 KYLY;9;6
205791.5425.10;205791;CASACO FEM.;5425;UVA 18-3410 KYLY;10;8
205814.0102.1;205814;JAQUETA MASC.;102;CINZA CLARO;1;P
205814.0102.2;205814;JAQUETA MASC.;102;CINZA CLARO;2;M
205814.0102.3;205814;JAQUETA MASC.;102;CINZA CLARO;3;G
205814.0102.4;205814;JAQUETA MASC.;102;CINZA CLARO;4;GG
205814.0102.5;205814;JAQUETA MASC.;102;CINZA CLARO;5;1
205814.0102.6;205814;JAQUETA MASC.;102;CINZA CLARO;6;2
205814.0102.7;205814;JAQUETA MASC.;102;CINZA CLARO;7;3
205814.0102.8;205814;JAQUETA MASC.;102;CINZA CLARO;8;4
205814.0102.9;205814;JAQUETA MASC.;102;CINZA CLARO;9;6
205814.0102.10;205814;JAQUETA MASC.;102;CINZA CLARO;10;8
205814.6101.1;205814;JAQUETA MASC.;6101;MARINHO 19-4025;1;P
205814.6101.2;205814;JAQUETA MASC.;6101;MARINHO 19-4025;2;M
205814.6101.3;205814;JAQUETA MASC.;6101;MARINHO 19-4025;3;G
205814.6101.4;205814;JAQUETA MASC.;6101;MARINHO 19-4025;4;GG
205814.6101.5;205814;JAQUETA MASC.;6101;MARINHO 19-4025;5;1
205814.6101.6;205814;JAQUETA MASC.;6101;MARINHO 19-4025;6;2
205814.6101.7;205814;JAQUETA MASC.;6101;MARINHO 19-4025;7;3
205814.6101.8;205814;JAQUETA MASC.;6101;MARINHO 19-4025;8;4
205814.6101.9;205814;JAQUETA MASC.;6101;MARINHO 19-4025;9;6
205814.6101.10;205814;JAQUETA MASC.;6101;MARINHO 19-4025;10;8
205814.7403.1;205814;JAQUETA MASC.;7403;VERDE;1;P
205814.7403.2;205814;JAQUETA MASC.;7403;VERDE;2;M
205814.7403.3;205814;JAQUETA MASC.;7403;VERDE;3;G
205814.7403.4;205814;JAQUETA MASC.;7403;VERDE;4;GG
205814.7403.5;205814;JAQUETA MASC.;7403;VERDE;5;1
205814.7403.6;205814;JAQUETA MASC.;7403;VERDE;6;2
205814.7403.7;205814;JAQUETA MASC.;7403;VERDE;7;3
205814.7403.8;205814;JAQUETA MASC.;7403;VERDE;8;4
205814.7403.9;205814;JAQUETA MASC.;7403;VERDE;9;6
205814.7403.10;205814;JAQUETA MASC.;7403;VERDE;10;8
205815.0001.1;205815;JAQUETA MASC.;1;BRANCO;1;P
205815.0001.2;205815;JAQUETA MASC.;1;BRANCO;2;M
205815.0001.3;205815;JAQUETA MASC.;1;BRANCO;3;G
205815.0001.4;205815;JAQUETA MASC.;1;BRANCO;4;GG
205815.0001.5;205815;JAQUETA MASC.;1;BRANCO;5;1
205815.0001.6;205815;JAQUETA MASC.;1;BRANCO;6;2
205815.0001.7;205815;JAQUETA MASC.;1;BRANCO;7;3
205815.0001.8;205815;JAQUETA MASC.;1;BRANCO;8;4
205815.0001.9;205815;JAQUETA MASC.;1;BRANCO;9;6
205815.0001.10;205815;JAQUETA MASC.;1;BRANCO;10;8
205815.0102.1;205815;JAQUETA MASC.;102;CINZA CLARO;1;P
205815.0102.2;205815;JAQUETA MASC.;102;CINZA CLARO;2;M
205815.0102.3;205815;JAQUETA MASC.;102;CINZA CLARO;3;G
205815.0102.4;205815;JAQUETA MASC.;102;CINZA CLARO;4;GG
205815.0102.5;205815;JAQUETA MASC.;102;CINZA CLARO;5;1
205815.0102.6;205815;JAQUETA MASC.;102;CINZA CLARO;6;2
205815.0102.7;205815;JAQUETA MASC.;102;CINZA CLARO;7;3
205815.0102.8;205815;JAQUETA MASC.;102;CINZA CLARO;8;4
205815.0102.9;205815;JAQUETA MASC.;102;CINZA CLARO;9;6
205815.0102.10;205815;JAQUETA MASC.;102;CINZA CLARO;10;8
205815.7839.1;205815;JAQUETA MASC.;7839;TURQUESA KYLY;1;P
205815.7839.2;205815;JAQUETA MASC.;7839;TURQUESA KYLY;2;M
205815.7839.3;205815;JAQUETA MASC.;7839;TURQUESA KYLY;3;G
205815.7839.4;205815;JAQUETA MASC.;7839;TURQUESA KYLY;4;GG
205815.7839.5;205815;JAQUETA MASC.;7839;TURQUESA KYLY;5;1
205815.7839.6;205815;JAQUETA MASC.;7839;TURQUESA KYLY;6;2
205815.7839.7;205815;JAQUETA MASC.;7839;TURQUESA KYLY;7;3
205815.7839.8;205815;JAQUETA MASC.;7839;TURQUESA KYLY;8;4
205815.7839.9;205815;JAQUETA MASC.;7839;TURQUESA KYLY;9;6
205815.7839.10;205815;JAQUETA MASC.;7839;TURQUESA KYLY;10;8
205837.4591.1;205837;CASAQUINHO FEM.;4591;ROSA 14-2304 KYLY;1;1
205837.4591.2;205837;CASAQUINHO FEM.;4591;ROSA 14-2304 KYLY;2;2
205837.4591.3;205837;CASAQUINHO FEM.;4591;ROSA 14-2304 KYLY;3;3
205837.4591.4;205837;CASAQUINHO FEM.;4591;ROSA 14-2304 KYLY;4;4
205837.4591.5;205837;CASAQUINHO FEM.;4591;ROSA 14-2304 KYLY;5;6
205837.4591.6;205837;CASAQUINHO FEM.;4591;ROSA 14-2304 KYLY;6;8
205837.4591.7;205837;CASAQUINHO FEM.;4591;ROSA 14-2304 KYLY;7;10
205837.4591.8;205837;CASAQUINHO FEM.;4591;ROSA 14-2304 KYLY;8;12
205837.4591.9;205837;CASAQUINHO FEM.;4591;ROSA 14-2304 KYLY;9;14
205837.4591.10;205837;CASAQUINHO FEM.;4591;ROSA 14-2304 KYLY;10;16
205837.5425.1;205837;CASAQUINHO FEM.;5425;UVA 18-3410 KYLY;1;1
205837.5425.2;205837;CASAQUINHO FEM.;5425;UVA 18-3410 KYLY;2;2
205837.5425.3;205837;CASAQUINHO FEM.;5425;UVA 18-3410 KYLY;3;3
205837.5425.4;205837;CASAQUINHO FEM.;5425;UVA 18-3410 KYLY;4;4
205837.5425.5;205837;CASAQUINHO FEM.;5425;UVA 18-3410 KYLY;5;6
205837.5425.6;205837;CASAQUINHO FEM.;5425;UVA 18-3410 KYLY;6;8
205837.5425.7;205837;CASAQUINHO FEM.;5425;UVA 18-3410 KYLY;7;10
205837.5425.8;205837;CASAQUINHO FEM.;5425;UVA 18-3410 KYLY;8;12
205837.5425.9;205837;CASAQUINHO FEM.;5425;UVA 18-3410 KYLY;9;14
205837.5425.10;205837;CASAQUINHO FEM.;5425;UVA 18-3410 KYLY;10;16
205837.6101.1;205837;CASAQUINHO FEM.;6101;MARINHO 19-4025;1;1
205837.6101.2;205837;CASAQUINHO FEM.;6101;MARINHO 19-4025;2;2
205837.6101.3;205837;CASAQUINHO FEM.;6101;MARINHO 19-4025;3;3
205837.6101.4;205837;CASAQUINHO FEM.;6101;MARINHO 19-4025;4;4
205837.6101.5;205837;CASAQUINHO FEM.;6101;MARINHO 19-4025;5;6
205837.6101.6;205837;CASAQUINHO FEM.;6101;MARINHO 19-4025;6;8
205837.6101.7;205837;CASAQUINHO FEM.;6101;MARINHO 19-4025;7;10
205837.6101.8;205837;CASAQUINHO FEM.;6101;MARINHO 19-4025;8;12
205837.6101.9;205837;CASAQUINHO FEM.;6101;MARINHO 19-4025;9;14
205837.6101.10;205837;CASAQUINHO FEM.;6101;MARINHO 19-4025;10;16
205837.9010.1;205837;CASAQUINHO FEM.;9010;PRETO;1;1
205837.9010.2;205837;CASAQUINHO FEM.;9010;PRETO;2;2
205837.9010.3;205837;CASAQUINHO FEM.;9010;PRETO;3;3
205837.9010.4;205837;CASAQUINHO FEM.;9010;PRETO;4;4
205837.9010.5;205837;CASAQUINHO FEM.;9010;PRETO;5;6
205837.9010.6;205837;CASAQUINHO FEM.;9010;PRETO;6;8
205837.9010.7;205837;CASAQUINHO FEM.;9010;PRETO;7;10
205837.9010.8;205837;CASAQUINHO FEM.;9010;PRETO;8;12
205837.9010.9;205837;CASAQUINHO FEM.;9010;PRETO;9;14
205837.9010.10;205837;CASAQUINHO FEM.;9010;PRETO;10;16
205869.6532.1;205869;CONJUNTO MASC.;6532;AZUL 19-4049 KYLY;1;1
205869.6532.2;205869;CONJUNTO MASC.;6532;AZUL 19-4049 KYLY;2;2
205869.6532.3;205869;CONJUNTO MASC.;6532;AZUL 19-4049 KYLY;3;3
205869.6532.4;205869;CONJUNTO MASC.;6532;AZUL 19-4049 KYLY;4;4
205869.6532.5;205869;CONJUNTO MASC.;6532;AZUL 19-4049 KYLY;5;6
205869.6532.6;205869;CONJUNTO MASC.;6532;AZUL 19-4049 KYLY;6;8
205869.7929.1;205869;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;1;1
205869.7929.2;205869;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;2;2
205869.7929.3;205869;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;3;3
205869.7929.4;205869;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;4;4
205869.7929.5;205869;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;5;6
205869.7929.6;205869;CONJUNTO MASC.;7929;VERDE ALGA 18-5308 KYLY;6;8
205869.8430.1;205869;CONJUNTO MASC.;8430;AREIA 15-1305 KYLY;1;1
205869.8430.2;205869;CONJUNTO MASC.;8430;AREIA 15-1305 KYLY;2;2
205869.8430.3;205869;CONJUNTO MASC.;8430;AREIA 15-1305 KYLY;3;3
205869.8430.4;205869;CONJUNTO MASC.;8430;AREIA 15-1305 KYLY;4;4
205869.8430.5;205869;CONJUNTO MASC.;8430;AREIA 15-1305 KYLY;5;6
205869.8430.6;205869;CONJUNTO MASC.;8430;AREIA 15-1305 KYLY;6;8
205834.0021.1;205834;JAQUETA FEMININA;21;BEGE 13-0000;1;1
205834.0021.2;205834;JAQUETA FEMININA;21;BEGE 13-0000;2;2
205834.0021.3;205834;JAQUETA FEMININA;21;BEGE 13-0000;3;3
205834.0021.4;205834;JAQUETA FEMININA;21;BEGE 13-0000;4;4
205834.0021.5;205834;JAQUETA FEMININA;21;BEGE 13-0000;5;6
205834.0021.6;205834;JAQUETA FEMININA;21;BEGE 13-0000;6;8
205834.4591.1;205834;JAQUETA FEMININA;4591;ROSA 14-2304 KYLY;1;1
205834.4591.2;205834;JAQUETA FEMININA;4591;ROSA 14-2304 KYLY;2;2
205834.4591.3;205834;JAQUETA FEMININA;4591;ROSA 14-2304 KYLY;3;3
205834.4591.4;205834;JAQUETA FEMININA;4591;ROSA 14-2304 KYLY;4;4
205834.4591.5;205834;JAQUETA FEMININA;4591;ROSA 14-2304 KYLY;5;6
205834.4591.6;205834;JAQUETA FEMININA;4591;ROSA 14-2304 KYLY;6;8
205834.5425.1;205834;JAQUETA FEMININA;5425;UVA 18-3410 KYLY;1;1
205834.5425.2;205834;JAQUETA FEMININA;5425;UVA 18-3410 KYLY;2;2
205834.5425.3;205834;JAQUETA FEMININA;5425;UVA 18-3410 KYLY;3;3
205834.5425.4;205834;JAQUETA FEMININA;5425;UVA 18-3410 KYLY;4;4
205834.5425.5;205834;JAQUETA FEMININA;5425;UVA 18-3410 KYLY;5;6
205834.5425.6;205834;JAQUETA FEMININA;5425;UVA 18-3410 KYLY;6;8
205878.0001.1;205878;CASACO FEMININO;1;BRANCO;1;4
205878.0001.2;205878;CASACO FEMININO;1;BRANCO;2;6
205878.0001.3;205878;CASACO FEMININO;1;BRANCO;3;8
205878.0001.4;205878;CASACO FEMININO;1;BRANCO;4;10
205878.0001.5;205878;CASACO FEMININO;1;BRANCO;5;12
205878.0001.6;205878;CASACO FEMININO;1;BRANCO;6;14
205878.0001.7;205878;CASACO FEMININO;1;BRANCO;7;16
205878.4591.1;205878;CASACO FEMININO;4591;ROSA 14-2304 KYLY;1;4
205878.4591.2;205878;CASACO FEMININO;4591;ROSA 14-2304 KYLY;2;6
205878.4591.3;205878;CASACO FEMININO;4591;ROSA 14-2304 KYLY;3;8
205878.4591.4;205878;CASACO FEMININO;4591;ROSA 14-2304 KYLY;4;10
205878.4591.5;205878;CASACO FEMININO;4591;ROSA 14-2304 KYLY;5;12
205878.4591.6;205878;CASACO FEMININO;4591;ROSA 14-2304 KYLY;6;14
205878.4591.7;205878;CASACO FEMININO;4591;ROSA 14-2304 KYLY;7;16
205878.5459.1;205878;CASACO FEMININO;5459;LILAS 17-3612;1;4
205878.5459.2;205878;CASACO FEMININO;5459;LILAS 17-3612;2;6
205878.5459.3;205878;CASACO FEMININO;5459;LILAS 17-3612;3;8
205878.5459.4;205878;CASACO FEMININO;5459;LILAS 17-3612;4;10
205878.5459.5;205878;CASACO FEMININO;5459;LILAS 17-3612;5;12
205878.5459.6;205878;CASACO FEMININO;5459;LILAS 17-3612;6;14
205878.5459.7;205878;CASACO FEMININO;5459;LILAS 17-3612;7;16
205879.0001.1;205879;CASACO FEM.;1;BRANCO;1;4
205879.0001.2;205879;CASACO FEM.;1;BRANCO;2;6
205879.0001.3;205879;CASACO FEM.;1;BRANCO;3;8
205879.0001.4;205879;CASACO FEM.;1;BRANCO;4;10
205879.0001.5;205879;CASACO FEM.;1;BRANCO;5;12
205879.0001.6;205879;CASACO FEM.;1;BRANCO;6;14
205879.0001.7;205879;CASACO FEM.;1;BRANCO;7;16
205879.4873.1;205879;CASACO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;1;4
205879.4873.2;205879;CASACO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;2;6
205879.4873.3;205879;CASACO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;3;8
205879.4873.4;205879;CASACO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;4;10
205879.4873.5;205879;CASACO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;5;12
205879.4873.6;205879;CASACO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;6;14
205879.4873.7;205879;CASACO FEM.;4873;ROSA POLIGNA 16-1712 KYLY;7;16
205879.9010.1;205879;CASACO FEM.;9010;PRETO;1;4
205879.9010.2;205879;CASACO FEM.;9010;PRETO;2;6
205879.9010.3;205879;CASACO FEM.;9010;PRETO;3;8
205879.9010.4;205879;CASACO FEM.;9010;PRETO;4;10
205879.9010.5;205879;CASACO FEM.;9010;PRETO;5;12
205879.9010.6;205879;CASACO FEM.;9010;PRETO;6;14
205879.9010.7;205879;CASACO FEM.;9010;PRETO;7;16
205880.4872.1;205880;JAQUETA FEM.;4872;PINK 18-1945 KYLY;1;4
205880.4872.2;205880;JAQUETA FEM.;4872;PINK 18-1945 KYLY;2;6
205880.4872.3;205880;JAQUETA FEM.;4872;PINK 18-1945 KYLY;3;8
205880.4872.4;205880;JAQUETA FEM.;4872;PINK 18-1945 KYLY;4;10
205880.4872.5;205880;JAQUETA FEM.;4872;PINK 18-1945 KYLY;5;12
205880.5425.1;205880;JAQUETA FEM.;5425;UVA 18-3410 KYLY;1;4
205880.5425.2;205880;JAQUETA FEM.;5425;UVA 18-3410 KYLY;2;6
205880.5425.3;205880;JAQUETA FEM.;5425;UVA 18-3410 KYLY;3;8
205880.5425.4;205880;JAQUETA FEM.;5425;UVA 18-3410 KYLY;4;10
205880.5425.5;205880;JAQUETA FEM.;5425;UVA 18-3410 KYLY;5;12
205880.9010.1;205880;JAQUETA FEM.;9010;PRETO;1;4
205880.9010.2;205880;JAQUETA FEM.;9010;PRETO;2;6
205880.9010.3;205880;JAQUETA FEM.;9010;PRETO;3;8
205880.9010.4;205880;JAQUETA FEM.;9010;PRETO;4;10
205880.9010.5;205880;JAQUETA FEM.;9010;PRETO;5;12
205897.0402.1;205897;JAQUETA MASC.;402;CINZA MÉDIO 17-4405 KYLY;1;4
205897.0402.2;205897;JAQUETA MASC.;402;CINZA MÉDIO 17-4405 KYLY;2;6
205897.0402.3;205897;JAQUETA MASC.;402;CINZA MÉDIO 17-4405 KYLY;3;8
205897.0402.4;205897;JAQUETA MASC.;402;CINZA MÉDIO 17-4405 KYLY;4;10
205897.0402.5;205897;JAQUETA MASC.;402;CINZA MÉDIO 17-4405 KYLY;5;12
205897.0402.6;205897;JAQUETA MASC.;402;CINZA MÉDIO 17-4405 KYLY;6;14
205897.0402.7;205897;JAQUETA MASC.;402;CINZA MÉDIO 17-4405 KYLY;7;16
205897.6101.1;205897;JAQUETA MASC.;6101;MARINHO 19-4025;1;4
205897.6101.2;205897;JAQUETA MASC.;6101;MARINHO 19-4025;2;6
205897.6101.3;205897;JAQUETA MASC.;6101;MARINHO 19-4025;3;8
205897.6101.4;205897;JAQUETA MASC.;6101;MARINHO 19-4025;4;10
205897.6101.5;205897;JAQUETA MASC.;6101;MARINHO 19-4025;5;12
205897.6101.6;205897;JAQUETA MASC.;6101;MARINHO 19-4025;6;14
205897.6101.7;205897;JAQUETA MASC.;6101;MARINHO 19-4025;7;16
205897.7880.1;205897;JAQUETA MASC.;7880;VERDE 18-5424 KYLY;1;4
205897.7880.2;205897;JAQUETA MASC.;7880;VERDE 18-5424 KYLY;2;6
205897.7880.3;205897;JAQUETA MASC.;7880;VERDE 18-5424 KYLY;3;8
205897.7880.4;205897;JAQUETA MASC.;7880;VERDE 18-5424 KYLY;4;10
205897.7880.5;205897;JAQUETA MASC.;7880;VERDE 18-5424 KYLY;5;12
205897.7880.6;205897;JAQUETA MASC.;7880;VERDE 18-5424 KYLY;6;14
205897.7880.7;205897;JAQUETA MASC.;7880;VERDE 18-5424 KYLY;7;16
205898.6101.1;205898;JAQUETA MASC.;6101;MARINHO 19-4025;1;4
205898.6101.2;205898;JAQUETA MASC.;6101;MARINHO 19-4025;2;6
205898.6101.3;205898;JAQUETA MASC.;6101;MARINHO 19-4025;3;8
205898.6101.4;205898;JAQUETA MASC.;6101;MARINHO 19-4025;4;10
205898.6101.5;205898;JAQUETA MASC.;6101;MARINHO 19-4025;5;12
205898.6142.1;205898;JAQUETA MASC.;6142;AZUL INDIGO;1;4
205898.6142.2;205898;JAQUETA MASC.;6142;AZUL INDIGO;2;6
205898.6142.3;205898;JAQUETA MASC.;6142;AZUL INDIGO;3;8
205898.6142.4;205898;JAQUETA MASC.;6142;AZUL INDIGO;4;10
205898.6142.5;205898;JAQUETA MASC.;6142;AZUL INDIGO;5;12
205898.7929.1;205898;JAQUETA MASC.;7929;VERDE ALGA 18-5308 KYLY;1;4
205898.7929.2;205898;JAQUETA MASC.;7929;VERDE ALGA 18-5308 KYLY;2;6
205898.7929.3;205898;JAQUETA MASC.;7929;VERDE ALGA 18-5308 KYLY;3;8
205898.7929.4;205898;JAQUETA MASC.;7929;VERDE ALGA 18-5308 KYLY;4;10
205898.7929.5;205898;JAQUETA MASC.;7929;VERDE ALGA 18-5308 KYLY;5;12
702830.0001.1;702830;MEIA CALÇA;1;BRANCO;1;3A12 M
702830.0001.2;702830;MEIA CALÇA;1;BRANCO;2;12A24 M
702830.4361.1;702830;MEIA CALÇA;4361;ROSA CLARO;1;3A12 M
702830.4361.2;702830;MEIA CALÇA;4361;ROSA CLARO;2;12A24 M
702831.4361.1;702831;MEIA CALÇA;4361;ROSA CLARO;1;3A12 M
702831.4361.2;702831;MEIA CALÇA;4361;ROSA CLARO;2;12A24 M
702831.9010.1;702831;MEIA CALÇA;9010;PRETO;1;3A12 M
702831.9010.2;702831;MEIA CALÇA;9010;PRETO;2;12A24 M
702832.0001.1;702832;MEIA CALÇA;1;BRANCO;1;3A12 M
702832.0001.2;702832;MEIA CALÇA;1;BRANCO;2;12A24 M
702832.5343.1;702832;MEIA CALÇA;5343;LILAS 15-3214 KYLY;1;3A12 M
702832.5343.2;702832;MEIA CALÇA;5343;LILAS 15-3214 KYLY;2;12A24 M
702846.4693.1;702846;LUVAS FEM.;4693;PINK 17-2031 KYLY;1;12A24M
702846.4693.2;702846;LUVAS FEM.;4693;PINK 17-2031 KYLY;2;3A6A
702846.4693.3;702846;LUVAS FEM.;4693;PINK 17-2031 KYLY;3;8A12A
702846.4693.4;702846;LUVAS FEM.;4693;PINK 17-2031 KYLY;4;14A16A
702846.5110.1;702846;LUVAS FEM.;5110;ROXO;1;12A24M
702846.5110.2;702846;LUVAS FEM.;5110;ROXO;2;3A6A
702846.5110.3;702846;LUVAS FEM.;5110;ROXO;3;8A12A
702846.5110.4;702846;LUVAS FEM.;5110;ROXO;4;14A16A
702847.4693.1;702847;GORRO FEM.;4693;PINK 17-2031 KYLY;1;12A24M
702847.4693.2;702847;GORRO FEM.;4693;PINK 17-2031 KYLY;2;3A6A
702847.4693.3;702847;GORRO FEM.;4693;PINK 17-2031 KYLY;3;8A12A
702847.4693.4;702847;GORRO FEM.;4693;PINK 17-2031 KYLY;4;14A16A
702847.5110.1;702847;GORRO FEM.;5110;ROXO;1;12A24M
702847.5110.2;702847;GORRO FEM.;5110;ROXO;2;3A6A
702847.5110.3;702847;GORRO FEM.;5110;ROXO;3;8A12A
702847.5110.4;702847;GORRO FEM.;5110;ROXO;4;14A16A
702856.6476.1;702856;CINTO MASC.;6476;AZUL;1;12A24M
702856.6476.2;702856;CINTO MASC.;6476;AZUL;2;3A6A
702856.6476.3;702856;CINTO MASC.;6476;AZUL;3;8A12A
702856.6476.4;702856;CINTO MASC.;6476;AZUL;4;14A16A
702856.7880.1;702856;CINTO MASC.;7880;VERDE 18-5424 KYLY;1;12A24M
702856.7880.2;702856;CINTO MASC.;7880;VERDE 18-5424 KYLY;2;3A6A
702856.7880.3;702856;CINTO MASC.;7880;VERDE 18-5424 KYLY;3;8A12A
702856.7880.4;702856;CINTO MASC.;7880;VERDE 18-5424 KYLY;4;14A16A
702855.6101.1;702855;CACHECOL MASC.;6101;MARINHO 19-4025;1;12A24M
702855.6101.2;702855;CACHECOL MASC.;6101;MARINHO 19-4025;2;3A16A
702855.7929.1;702855;CACHECOL MASC.;7929;VERDE ALGA 18-5308 KYLY;1;12A24M
702855.7929.2;702855;CACHECOL MASC.;7929;VERDE ALGA 18-5308 KYLY;2;3A16A
702854.6101.1;702854;LUVA MASCULINO;6101;MARINHO 19-4025;1;12A24M
702854.6101.2;702854;LUVA MASCULINO;6101;MARINHO 19-4025;2;3A6A
702854.6101.3;702854;LUVA MASCULINO;6101;MARINHO 19-4025;3;8A12A
702854.6101.4;702854;LUVA MASCULINO;6101;MARINHO 19-4025;4;14A16A
702854.7929.1;702854;LUVA MASCULINO;7929;VERDE ALGA 18-5308 KYLY;1;12A24M
702854.7929.2;702854;LUVA MASCULINO;7929;VERDE ALGA 18-5308 KYLY;2;3A6A
702854.7929.3;702854;LUVA MASCULINO;7929;VERDE ALGA 18-5308 KYLY;3;8A12A
702854.7929.4;702854;LUVA MASCULINO;7929;VERDE ALGA 18-5308 KYLY;4;14A16A
702853.6101.1;702853;GORRO MASC.;6101;MARINHO 19-4025;1;12A24M
702853.6101.2;702853;GORRO MASC.;6101;MARINHO 19-4025;2;3A6A
702853.6101.3;702853;GORRO MASC.;6101;MARINHO 19-4025;3;8A12A
702853.6101.4;702853;GORRO MASC.;6101;MARINHO 19-4025;4;14A16A
